"database_name","schema_name","object_id","type_desc","object_name","row_counts","total_space_kb","used_space_kb","unused_space_kb","column_name","max_length","column_type","precision"
AdventureWorks2017,SALES,1810105489,USER_TABLE,SALESORDERDETAIL,121317,17752,16072,1680,unitprice,8,money,19
AdventureWorks2017,SALES,1810105489,USER_TABLE,SALESORDERDETAIL,121317,17752,16072,1680,unitpricediscount,8,money,19
AdventureWorks2017,SALES,1810105489,USER_TABLE,SALESORDERDETAIL,121317,17752,16072,1680,linetotal,17,numeric,38
AdventureWorks2017,SALES,1810105489,USER_TABLE,SALESORDERDETAIL,121317,17752,16072,1680,rowguid,16,uniqueidentifier,0
AdventureWorks2017,SALES,1810105489,USER_TABLE,SALESORDERDETAIL,121317,17752,16072,1680,modifieddate,8,datetime,23
AdventureWorks2017,PERSON,1845581613,USER_TABLE,EMAILADDRESS,19972,3664,3496,168,businessentityid,4,int,10
AdventureWorks2017,PERSON,1845581613,USER_TABLE,EMAILADDRESS,19972,3664,3496,168,emailaddressid,4,int,10
AdventureWorks2017,PERSON,1845581613,USER_TABLE,EMAILADDRESS,19972,3664,3496,168,emailaddress,100,nvarchar,0
AdventureWorks2017,PERSON,1845581613,USER_TABLE,EMAILADDRESS,19972,3664,3496,168,rowguid,16,uniqueidentifier,0
AdventureWorks2017,PERSON,1845581613,USER_TABLE,EMAILADDRESS,19972,3664,3496,168,modifieddate,8,datetime,23
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,businessentityid,4,int,10
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,nationalidnumber,30,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,loginid,512,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,organizationnode,892,,
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,organizationlevel,2,smallint,5
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,jobtitle,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,birthdate,3,date,10
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,maritalstatus,2,nchar,0
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,gender,2,nchar,0
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,hiredate,3,date,10
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,salariedflag,1,bit,1
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,vacationhours,2,smallint,5
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,sickleavehours,2,smallint,5
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,currentflag,1,bit,1
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,rowguid,16,uniqueidentifier,0
AdventureWorks2017,HUMANRESOURCES,1893581784,USER_TABLE,EMPLOYEE,290,752,192,560,modifieddate,8,datetime,23
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,salesorderid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,revisionnumber,1,tinyint,3
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,orderdate,8,datetime,23
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,duedate,8,datetime,23
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,shipdate,8,datetime,23
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,status,1,tinyint,3
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,onlineorderflag,1,bit,1
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,salesordernumber,50,nvarchar,0
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,purchaseordernumber,50,nvarchar,0
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,accountnumber,30,nvarchar,0
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,customerid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,salespersonid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,territoryid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,billtoaddressid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,shiptoaddressid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,shipmethodid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,creditcardid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,creditcardapprovalcode,15,varchar,0
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,currencyrateid,4,int,10
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,subtotal,8,money,19
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,taxamt,8,money,19
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,freight,8,money,19
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,totaldue,8,money,19
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,comment,256,nvarchar,0
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,rowguid,16,uniqueidentifier,0
AdventureWorks2017,SALES,1922105888,USER_TABLE,SALESORDERHEADER,31465,8808,8208,600,modifieddate,8,datetime,23
AdventureWorks2017,HUMANRESOURCES,2101582525,USER_TABLE,EMPLOYEEDEPARTMENTHISTORY,296,344,64,280,businessentityid,4,int,10
AdventureWorks2017,HUMANRESOURCES,2101582525,USER_TABLE,EMPLOYEEDEPARTMENTHISTORY,296,344,64,280,departmentid,2,smallint,5
AdventureWorks2017,HUMANRESOURCES,2101582525,USER_TABLE,EMPLOYEEDEPARTMENTHISTORY,296,344,64,280,shiftid,1,tinyint,3
AdventureWorks2017,HUMANRESOURCES,2101582525,USER_TABLE,EMPLOYEEDEPARTMENTHISTORY,296,344,64,280,startdate,3,date,10
AdventureWorks2017,HUMANRESOURCES,2101582525,USER_TABLE,EMPLOYEEDEPARTMENTHISTORY,296,344,64,280,enddate,3,date,10
AdventureWorks2017,HUMANRESOURCES,2101582525,USER_TABLE,EMPLOYEEDEPARTMENTHISTORY,296,344,64,280,modifieddate,8,datetime,23
